ID,Date,NDVI,NDVI_smooth,ID_simp,Year
1_PR_2023,2023-03-22,,0.45823785702303754,1_PR,2023
1_PR_2023,2023-03-23,,0.4637395712174697,1_PR,2023
1_PR_2023,2023-03-24,,0.4692574519588707,1_PR,2023
1_PR_2023,2023-03-25,0.4705526971438195,0.4748481245476311,1_PR,2023
1_PR_2023,2023-03-26,,0.4807071445591802,1_PR,2023
1_PR_2023,2023-03-27,,0.4868818052932027,1_PR,2023
1_PR_2023,2023-03-28,,0.4934028978539697,1_PR,2023
1_PR_2023,2023-03-29,,0.5003030796485061,1_PR,2023
1_PR_2023,2023-03-30,,0.50761687438659,1_PR,2023
1_PR_2023,2023-03-31,,0.5153806720807533,1_PR,2023
1_PR_2023,2023-04-01,,0.5232898503260107,1_PR,2023
1_PR_2023,2023-04-02,,0.5313066047585213,1_PR,2023
1_PR_2023,2023-04-03,,0.5393913728064129,1_PR,2023
1_PR_2023,2023-04-04,,0.5475028336897815,1_PR,2023
1_PR_2023,2023-04-05,0.5614806689689164,0.5555979084206915,1_PR,2023
1_PR_2023,2023-04-06,,0.5637189036692266,1_PR,2023
1_PR_2023,2023-04-07,,0.5718390294554905,1_PR,2023
1_PR_2023,2023-04-08,,0.5799306587740717,1_PR,2023
1_PR_2023,2023-04-09,,0.587965327594044,1_PR,2023
1_PR_2023,2023-04-10,,0.5961310341548192,1_PR,2023
1_PR_2023,2023-04-11,,0.604340456349216,1_PR,2023
1_PR_2023,2023-04-12,,0.6125083675586515,1_PR,2023
1_PR_2023,2023-04-13,0.6164029085306824,0.6205516366531423,1_PR,2023
1_PR_2023,2023-04-14,,0.6283892279913037,1_PR,2023
1_PR_2023,2023-04-15,,0.6359422014203497,1_PR,2023
1_PR_2023,2023-04-16,,0.6433011378575969,1_PR,2023
1_PR_2023,2023-04-17,,0.6504293393959807,1_PR,2023
1_PR_2023,2023-04-18,,0.6572939734434785,1_PR,2023
1_PR_2023,2023-04-19,,0.6638660727231096,1_PR,2023
1_PR_2023,2023-04-20,,0.670120535272935,1_PR,2023
1_PR_2023,2023-04-21,,0.6760361244460578,1_PR,2023
1_PR_2023,2023-04-22,,0.681595468910623,1_PR,2023
1_PR_2023,2023-04-23,,0.6867850626498171,1_PR,2023
1_PR_2023,2023-04-24,,0.691595264961869,1_PR,2023
1_PR_2023,2023-04-25,,0.6960203004600488,1_PR,2023
1_PR_2023,2023-04-26,,0.7000582590726695,1_PR,2023
1_PR_2023,2023-04-27,,0.703704485499663,1_PR,2023
1_PR_2023,2023-04-28,,0.706963297903193,1_PR,2023
1_PR_2023,2023-04-29,0.7317378390417199,0.7098428098815711,1_PR,2023
1_PR_2023,2023-04-30,,0.7123779159393989,1_PR,2023
1_PR_2023,2023-05-01,,0.7145782717393502,1_PR,2023
1_PR_2023,2023-05-02,,0.7164576385755242,1_PR,2023
1_PR_2023,2023-05-03,,0.7180338833734462,1_PR,2023
1_PR_2023,2023-05-04,,0.7192007428039479,1_PR,2023
1_PR_2023,2023-05-05,,0.7199364089168803,1_PR,2023
1_PR_2023,2023-05-06,,0.7202845284153925,1_PR,2023
1_PR_2023,2023-05-07,,0.720290260133266,1_PR,2023
1_PR_2023,2023-05-08,,0.7200002750349148,1_PR,2023
1_PR_2023,2023-05-09,,0.7194627562153858,1_PR,2023
1_PR_2023,2023-05-10,,0.7187273989003582,1_PR,2023
1_PR_2023,2023-05-11,,0.717845410446144,1_PR,2023
1_PR_2023,2023-05-12,,0.7168695103396878,1_PR,2023
1_PR_2023,2023-05-13,,0.7158539301985669,1_PR,2023
1_PR_2023,2023-05-14,,0.714854413770991,1_PR,2023
1_PR_2023,2023-05-15,,0.713928216935803,1_PR,2023
1_PR_2023,2023-05-16,,0.7131341077024772,1_PR,2023
1_PR_2023,2023-05-17,,0.7125323662111221,1_PR,2023
1_PR_2023,2023-05-18,,0.7121847847324779,1_PR,2023
1_PR_2023,2023-05-19,0.7061054535108494,0.7121546676679172,1_PR,2023
1_PR_2023,2023-05-20,,0.7125068315494459,1_PR,2023
1_PR_2023,2023-05-21,,0.7130301892045098,1_PR,2023
1_PR_2023,2023-05-22,,0.7137295323729267,1_PR,2023
1_PR_2023,2023-05-23,0.7070694202828979,0.7146082324110332,1_PR,2023
1_PR_2023,2023-05-24,,0.7156682402916843,1_PR,2023
1_PR_2023,2023-05-25,,0.716910086604254,1_PR,2023
1_PR_2023,2023-05-26,,0.7183328815546342,1_PR,2023
1_PR_2023,2023-05-27,,0.7199343149652353,1_PR,2023
1_PR_2023,2023-05-28,,0.7217106562749871,1_PR,2023
1_PR_2023,2023-05-29,,0.7236567545393371,1_PR,2023
1_PR_2023,2023-05-30,,0.7257660384302512,1_PR,2023
1_PR_2023,2023-05-31,,0.7280305162362152,1_PR,2023
1_PR_2023,2023-06-01,,0.7304407758622319,1_PR,2023
1_PR_2023,2023-06-02,,0.732985984829823,1_PR,2023
1_PR_2023,2023-06-03,,0.7356538902770294,1_PR,2023
1_PR_2023,2023-06-04,,0.7384308189584103,1_PR,2023
1_PR_2023,2023-06-05,,0.741293016913576,1_PR,2023
