Plot,time,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,FMASK,SZA,SAA,VZA,VAA,maskcov_pct,ATSA
112_2020,2020-11-24,0.7314739569623814,7.955290335629851,0.3448802289049493,0.27772656892511605,0.4797923731515577,0.44330662039361346,42.58727711077046,0.369138,0.5980273765486738,0.6463233386804494,-0.026356288713816872,0.16172873327448894,0.44822750789581467,0.3106464750000001,0.17666125,-0.134709355,142.36282888318564,168.59882561704333,100.18003953367761,196.83874491175544,97.31614258984484,89.107265686841,244.5,532.5,455.0,2934.5,2117.5,1031.5,,,,,,,
112_2020,2020-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-11-29,0.7317624804928748,8.316242643116464,0.366938489861971,0.2924309131300788,0.495080758665023,0.45769149563141365,43.759812431165585,0.38706599999999997,0.6110558524752303,0.6496137810689182,-0.021139827465407327,0.15662221273276217,0.46839857529041967,0.32698593500000006,0.18738891500000002,-0.14142567000000003,143.4315727263233,168.38382970708716,97.55889454814778,195.011975558372,94.55253572756845,86.79260120063404,267.5,545.0,479.5,3096.5,2257.5,1045.5,,,,,,,
112_2020,2020-12-09,0.7159778884454673,8.26578322718752,0.332850809470335,0.27738950795805417,0.4625411766379942,0.4422657781713622,42.36192217242845,0.368658,0.60268539115762,0.6320593390620324,-0.01645176341083023,0.15335172934559702,0.4488334192587824,0.32240697,0.178221285,-0.14226309,144.0289467203738,167.63788659140607,99.8177103938025,193.02463067778154,96.82765017143677,88.94932646427617,270.0,546.5,497.0,3003.5,2204.5,1103.5,,,,,,,
112_2020,2020-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-12-14,0.7131795384231736,8.947754927552046,0.3645123681408536,0.29917730336284554,0.4802975919806366,0.4594046747975341,43.75105054051208,0.39063000000000003,0.6220408374353709,0.6367091181778897,-0.008126068681290122,0.1404321131079312,0.45879406699155967,0.34534855500000006,0.193042015,-0.15414819000000002,139.79714196157818,162.6301421200315,95.9505525208956,189.4471767710857,93.27237681465587,85.99602566617628,244.5,566.0,539.5,3223.5,2429.5,1131.5,,,,,,,
112_2020,2020-12-19,0.585900751426874,10.1420522912642,0.24132784896904497,0.2544622233986073,0.3028014961805799,0.3899258973608926,36.99865006017413,0.33396000000000003,0.5476697918448958,0.5406415163112812,0.005062495046005554,0.06633570506788417,0.4079115719733901,0.39681126000000005,0.15485131500000004,-0.197884035,144.2044732357638,163.4682702518416,104.72714035195096,185.57204848268924,102.02998748064718,94.3890338508476,507.0,810.5,826.5,3163.0,2769.5,1693.0,,,,,,,
112_2020,2020-12-27,0.6505625632303449,10.566752198814221,0.3325469587340777,0.2605174722429181,0.42548017652163195,0.3937605686925415,37.835590139724005,0.312816,0.5980070124106127,0.5833674595207092,0.009292696286591977,0.10826661080282753,0.38998220787310484,0.31855127000000005,0.155476465,-0.14640390500000003,144.98675476615023,162.19409801820956,104.36518406562612,181.0256929096281,101.3910033467784,93.56290598137392,297.5,565.0,591.0,2791.5,2246.0,1125.0,,,,,,,
112_2020,2020-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2021-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
