Unnamed: 0,Block_name,Treatment,Pasture,Date,Site,Ranch,Year,Low.reading_mean,Low.reading_sd,High.reading_mean,High.reading_sd,Low.rounded_5_mean,Low.rounded_5_sd,Low.rounded_10_mean,Low.rounded_10_sd,High.rounded_5_mean,High.rounded_5_sd,High.rounded_10_mean,High.rounded_10_sd,Sample_ID_vor,Date.y,Site.y,Ranch.y,Treatment.y,Block_name.y,Year.y,mean_biomass,sd_biomass,Sample_ID_bio,X_coord,Y_coord,ID,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,CPER_2022,OLS_2022,OLS,LASSO,PLS,PCR,SVR,RF,GBR,kfold
166,6,PR,6_PR,2023-07-17,OK,RR,2023,34.96666667,5.810118008,54.7,7.782163514,36.66666667,6.205299922,39.0,7.119666788,56.66666667,7.466399831,59.0,8.44862772,2023-07-17_OK_RR_PR_6,7/17/2023,OK,RR,PR,6,2023,1482.733333,270.1515328,2023-07-17_OK_RR_PR_6,-97.27487779,33.89442065,6_PR_2023,0.654023957,9.714288304,0.306190885,0.285577538,0.368842511,0.405774024,38.84987267,0.34657717,0.566649804,0.612356267,-0.02947048,0.072671686,0.423217349,0.346231275,0.156396175,-0.172045435,142.0725763,169.6197555,105.2008284,199.7764171,102.6198151,93.85069111,386.5292876,692.1239037,602.2190211,2911.607965,2508.703152,1335.739971,1177.2284561593751,1601.569899571455,1698.3163539525726,1738.8866941632534,1695.4102924005065,1674.647754100201,1755.4290129144524,1861.1522215077653,2108.971995435471,
3,1,AD,1_AD,2022-07-19,OK,CR,2022,26.29166667,12.42535685,66.58333333,21.01741859,28.125,12.58125763,30.0,12.85369174,67.5,21.00724513,69.16666667,20.62431378,2022-07-19_OK_CR_AD_1,7/19/2022,OK,CR,AD,1,2022,3107.266667,1981.653183,2022-07-19_OK_CR_AD_1,-97.23688295,33.93523513,1_AD_2022,0.570259728,13.38298327,0.323035085,0.272884817,0.370878311,0.39278355,37.16084937,0.328026495,0.58541716,0.53397103,0.040695014,0.055416403,0.383036302,0.411878185,0.169173444,-0.198553839,136.3078307,149.4625533,99.03137133,167.0608609,96.91979255,90.60627774,398.5783048,783.7118219,916.9711707,3339.297238,2991.617195,1533.991717,1053.169498656957,2827.259588792755,2908.490586604656,2879.3263413889545,2917.7206872167985,2712.186974281988,2826.53646189697,2478.438395919404,2484.0291546070443,
5,1,AD,1_AD,2022-10-12,OK,CR,2022,25.52,14.64331474,78.12,16.02165202,27.2,15.34872416,28.4,15.72683482,78.8,15.49731159,79.6,14.8548533,2022-10-12_OK_CR_AD_1,10/12/2022,OK,CR,AD,1,2022,4767.52,724.5001256,2022-10-12_OK_CR_AD_1,-97.23688295,33.93523513,1_AD_2022,0.564895783,12.72100317,0.295872714,0.262497401,0.308905045,0.343553674,32.99400431,0.260721057,0.607308821,0.554612563,0.040695278,0.014278236,0.33652138,0.341902131,0.131161912,-0.182889239,147.8928233,158.4608752,110.6067893,170.1945364,107.6687865,100.2875891,375.4483794,634.0552163,743.0311983,2671.651406,2593.266587,1408.141832,2314.59849219924,2501.28474516396,2253.6175056165325,2207.9516010227376,2323.158249591761,2198.9182342570466,2317.5630570514013,2015.536459057944,2082.4212602566545,
7,1,AD,1_AD,2022-04-27,OK,CR,2022,13.53191489,7.834847086,30.87234043,10.5410523,15.21276596,7.93707911,17.23404255,7.71844985,32.34042553,10.57329819,34.46808511,10.59296539,2022-04-27_OK_CR_AD_1,4/27/2022,OK,CR,AD,1,2022,1547.022222,1149.320044,2022-04-27_OK_CR_AD_1,-97.23688295,33.93523513,1_AD_2022,0.618662246,10.71722127,0.295574285,0.263045015,0.393448145,0.424506615,40.17751847,0.375185771,0.545189569,0.547221656,0.002535527,0.113262226,0.430145387,0.400885399,0.18098403,-0.179294903,134.7334491,156.8179026,97.37597355,185.4510259,95.35155957,88.20580179,398.8240181,798.0702816,802.8416474,3413.467367,2721.332097,1486.023153,858.7057311341991,2179.3283504848896,2196.04648170376,2014.3362875260823,2205.276415681421,2103.910631400837,2370.7271698924897,1665.3995733153242,1705.905227871935,
8,1,AD,1_AD,2022-09-15,OK,CR,2022,31.95454545,12.79686447,81.77272727,11.86403857,33.86363636,12.81106462,36.36363636,13.64357674,82.27272727,11.09775532,83.18181818,10.41352767,2022-09-15_OK_CR_AD_1,9/15/2022,OK,CR,AD,1,2022,2010.666667,1131.321342,2022-09-15_OK_CR_AD_1,-97.23688295,33.93523513,1_AD_2022,0.682840395,9.580635313,0.340713199,0.285632157,0.436250369,0.427671999,40.8903895,0.362954412,0.583487119,0.619534634,-0.020106497,0.113975062,0.441100007,0.338831062,0.171357645,-0.155280679,142.2884054,167.5927382,101.1213688,195.0903396,98.33188926,90.2165283,334.2212298,628.1195182,563.3035396,3013.602981,2389.739018,1176.831577,1395.6590117544629,2334.2616218714616,2364.308886919946,2522.272564020562,2412.1865287178625,2439.1315043033987,2416.993931884057,2383.2517685267844,2392.862230765885,
12,1,AD,1_AD,2022-08-18,OK,CR,2022,24.23076923,11.22250486,66.38461538,21.05246194,26.15384615,11.42870879,28.07692308,10.96147098,68.07692308,20.00384578,68.84615385,19.45804164,2022-08-18_OK_CR_AD_1,8/18/2022,OK,CR,AD,1,2022,1919.52,832.4244302,2022-08-18_OK_CR_AD_1,-97.23688295,33.93523513,1_AD_2022,0.613280441,11.90583659,0.329215602,0.295966784,0.358908524,0.393175817,37.48819152,0.326856759,0.599837229,0.593600871,0.007208162,0.034550237,0.391147352,0.371111368,0.157908516,-0.192604365,139.1002445,159.1907856,103.5691987,183.3748747,101.3044062,93.65475767,357.48806,703.9983336,727.5604955,3022.924777,2817.538674,1423.324994,1328.0102993006783,2135.830703992386,2665.484983967706,2779.7969487423807,2704.2367255360573,2718.2949344619374,2620.073633473776,2824.613265875517,2975.173218536419,
13,1,AD,1_AD,2022-06-23,OK,CR,2022,27.2173913,14.5288319,54.7826087,21.13152862,29.13043478,14.58923746,31.73913043,14.35022138,56.52173913,20.58434879,59.13043478,19.98022738,2022-06-23_OK_CR_AD_1,6/23/2022,OK,CR,AD,1,2022,3857.04,1382.707304,2022-06-23_OK_CR_AD_1,-97.23688295,33.93523513,1_AD_2022,0.640629686,10.86411742,0.331025415,0.276506631,0.441726003,0.448611728,42.3940359,0.407673894,0.546298779,0.559585458,-0.005327023,0.131907418,0.459760659,0.409183265,0.197056581,-0.173060129,133.4357561,157.1774159,93.55935118,188.6665642,91.46898261,84.50530778,402.0475998,807.0122193,784.0989238,3590.344895,2752.818242,1388.645162,763.5695412703573,2528.7532333677577,2352.104788871209,2487.43080456846,2783.832648365223,2732.8844561331816,2740.3390326708573,2135.6396201477983,2410.1873966004705,
14,1,AD,1_AD,2022-06-01,OK,CR,2022,43.65384615,17.70410643,71.5,18.7835034,45.19230769,17.40579037,47.30769231,16.86598762,72.88461538,17.95400105,74.23076923,17.01130846,2022-06-01_OK_CR_AD_1,6/1/2022,OK,CR,AD,1,2022,3041.3,953.3054005,2022-06-01_OK_CR_AD_1,-97.23688295,33.93523513,1_AD_2022,0.746571531,7.676741529,0.361007154,0.282753976,0.558035947,0.528701942,49.93083053,0.511006728,0.512389823,0.615899035,-0.048771655,0.248843372,0.563782583,0.39251188,0.239522736,-0.131305267,129.8862621,166.5882878,85.79768444,211.3901571,83.70141324,76.63231242,330.0577742,757.3544894,565.0989914,3905.480038,2348.309379,1106.692903,570.4628958714552,2690.2406778821883,2709.630365262528,2653.393431697629,2990.66668552081,3010.8732052232467,3069.248040201928,3321.7149427442814,3022.529661171301,
15,1,PR,1_PR,2022-06-23,OK,CR,2022,34.93333333,9.112073587,71.7,15.96796362,36.5,9.298683629,38.33333333,9.49894126,73.0,15.346571,74.33333333,14.7819399,2022-06-23_OK_CR_PR_1,6/23/2022,OK,CR,PR,1,2022,3702.4,1817.645884,2022-06-23_OK_CR_PR_1,-97.22590555,33.93146845,1_PR_2022,0.750771974,7.741889892,0.373819824,0.283668203,0.568139217,0.523430819,49.47839359,0.499669996,0.516540663,0.618782173,-0.050472007,0.246702371,0.551726795,0.380335352,0.234567547,-0.126808643,129.5009256,165.9322804,86.51387814,211.4200322,84.42996378,77.18166841,302.9409375,731.6920279,539.5030102,3801.228768,2293.165162,1044.435283,635.2849195986355,2836.2862599795008,3216.0847857381373,2971.7361422613358,3404.10577702518,3309.358265898154,3345.889824212292,2994.1402186626115,2999.7206568876545,kfold10
16,1,PR,1_PR,2022-10-12,OK,CR,2022,15.82142857,8.397766773,50.0,18.51725922,17.5,8.443713419,19.64285714,9.222413461,50.89285714,18.41162935,52.14285714,19.31361885,2022-10-12_OK_CR_PR_1,10/12/2022,OK,CR,PR,1,2022,1971.76,456.6289172,2022-10-12_OK_CR_PR_1,-97.22590555,33.93146845,1_PR_2022,0.482266973,14.6347006,0.264731221,0.263706183,0.193414718,0.292594928,28.10667968,0.208493192,0.612399723,0.537703329,0.069678901,-0.075291623,0.282936786,0.36217099,0.104947693,-0.220220445,149.5068911,155.6293916,117.8906528,162.6750818,115.2292324,108.4329899,443.173996,703.7156851,879.7705116,2518.365964,2928.784362,1701.402975,1961.9477380414626,1836.3081719790177,2050.979995048958,1825.839536933228,1733.3816655412675,1665.1356655071531,1600.2007472458708,1628.6708705529136,1541.1351835254322,kfold10
18,1,PR,1_PR,2022-09-15,OK,CR,2022,20.5,8.270220778,57.86666667,16.41852052,22.66666667,8.065821177,25.33333333,8.995528902,59.83333333,16.2142622,62.66666667,16.59524929,2022-09-15_OK_CR_PR_1,9/15/2022,OK,CR,PR,1,2022,2244.6,915.7857129,2022-09-15_OK_CR_PR_1,-97.22590555,33.93146845,1_PR_2022,0.579360574,12.26494723,0.299281712,0.281754065,0.29775937,0.354248346,33.98454338,0.281068985,0.597788343,0.580917429,0.014479223,-0.001213632,0.353483758,0.351666629,0.133084434,-0.194660649,144.4743572,161.6876766,110.4249141,181.1932408,107.8764558,99.77619569,393.4939135,685.5568556,724.1089329,2717.741638,2726.985643,1472.242213,1660.2607985590355,1880.503242967927,2021.800926786797,2020.449438195079,1847.1643970815924,1851.3648023688681,1854.72685924267,1948.307808632874,2287.1822092444877,kfold10
21,1,PR,1_PR,2022-07-19,OK,CR,2022,32.5,11.10374277,71.63333333,16.14905428,34.66666667,10.6619961,37.0,10.22168081,73.16666667,15.72847918,75.0,14.32384075,2022-07-19_OK_CR_PR_1,7/19/2022,OK,CR,PR,1,2022,3340.333333,1525.460181,2022-07-19_OK_CR_PR_1,-97.22590555,33.93146845,1_PR_2022,0.602417407,12.60329196,0.339913611,0.276860558,0.405478447,0.403986117,38.30763426,0.339835522,0.581108864,0.552140932,0.021319909,0.076043929,0.392325791,0.388474337,0.171497637,-0.181522349,134.2381029,151.5559755,98.55295765,175.1447394,96.58617026,89.67855498,342.2841853,742.2559511,813.0370733,3249.685526,2796.919027,1379.335815,1278.2255220729064,3020.960779956668,3101.5342257942284,3195.950513344221,3210.994117021527,3251.79916249067,3246.168493860255,2936.287838481121,3008.7940766881816,kfold10
24,1,PR,1_PR,2022-04-27,OK,CR,2022,12.20408163,5.377342869,25.81632653,6.428042306,14.08163265,5.833940688,15.10204082,6.494372237,27.24489796,6.378775393,29.79591837,6.611163513,2022-04-27_OK_CR_PR_1,4/27/2022,OK,CR,PR,1,2022,1499.16,1171.194846,2022-04-27_OK_CR_PR_1,-97.22590555,33.93146845,1_PR_2022,0.695602664,8.869586181,0.330390472,0.277930159,0.48917311,0.492752765,46.53482688,0.463567383,0.534006305,0.585754083,-0.024630051,0.193670333,0.515656095,0.40437755,0.221166837,-0.15548862,132.4543926,161.865478,89.3637103,198.7174303,87.20807069,80.25625632,361.7339199,773.0921012,675.9774063,3789.98776,2561.973101,1297.521818,625.4041481450373,2709.2710012078205,2370.918942709507,2452.910686159107,3009.8580373034542,3037.550221836697,2843.7676408512875,2663.6034351893386,2567.050157340804,kfold10
26,1,PR,1_PR,2022-06-01,OK,CR,2022,38.37931034,13.33473925,72.89655172,14.76323819,39.65517241,13.75363812,41.72413793,14.6553173,74.31034483,14.06135395,76.89655172,12.84619129,2022-06-01_OK_CR_PR_1,6/1/2022,OK,CR,PR,1,2022,3574.466667,1283.404932,2022-06-01_OK_CR_PR_1,-97.22590555,33.93146845,1_PR_2022,0.797530207,6.311304038,0.389692856,0.282395633,0.630047618,0.573092115,54.08469249,0.569982883,0.488832726,0.642400956,-0.064622583,0.319018854,0.619566711,0.38732049,0.26650417,-0.106319525,127.2603097,169.8114456,80.94427011,219.4711677,78.88265779,72.03869305,282.6942441,731.9206129,464.5772896,4133.169823,2131.824267,936.3902907,475.74405759192433,3364.1160843165576,3572.681336325265,3067.2453545433227,2936.3617840172046,2915.6875530653538,3197.360836000681,2491.865552673632,2631.0481603487806,kfold10
28,1,PR,1_PR,2022-08-18,OK,CR,2022,28.23333333,12.58812613,65.46666667,20.13357692,29.83333333,12.83068341,31.66666667,12.61726604,67.0,19.50243132,69.66666667,18.6590707,2022-08-18_OK_CR_PR_1,8/18/2022,OK,CR,PR,1,2022,3212.533333,1699.614124,2022-08-18_OK_CR_PR_1,-97.22590555,33.93146845,1_PR_2022,0.629639106,11.56713327,0.341122907,0.293929671,0.379026117,0.391404759,37.46871109,0.322650735,0.596348564,0.603201702,-0.004125292,0.044172741,0.387352234,0.349205729,0.154236087,-0.178670532,138.5252205,160.7648689,104.5381592,187.2771398,102.3438803,94.14987443,321.6628835,665.8821432,658.1383108,2890.37926,2647.282645,1300.626728,1583.5849773722784,2196.2003769670196,2528.484319052574,2821.2899799642228,2516.861941615636,2558.225715705761,2638.066738291224,2420.8915168800813,2411.7055151152013,kfold10
33,2,AD,2_AD,2022-10-12,OK,CR,2022,24.92307692,15.62798279,86.53846154,7.849742769,26.53846154,15.41228281,28.46153846,16.1721508,86.73076923,7.608193963,86.92307692,7.358929688,2022-10-12_OK_CR_AD_2,10/12/2022,OK,CR,AD,2,2022,1392.4,256.0866103,2022-10-12_OK_CR_AD_2,-97.22217445,33.93785447,2_AD_2022,0.595374429,11.61928969,0.296580749,0.268421976,0.315510946,0.3500666,33.80709805,0.268536592,0.607883258,0.581523426,0.019635977,0.020677741,0.347349793,0.324517044,0.129988528,-0.175682467,148.8920931,163.352783,111.7663221,178.666675,108.7432923,100.6054322,357.116754,602.9362046,654.3396123,2574.864083,2473.912733,1341.61358,2293.6831309651316,2294.5938451130755,2212.1907483326427,2157.1912436360853,2224.5934619604113,2205.179468227865,2217.9360819224535,2612.5170320768084,2559.2641308564484,kfold9
35,2,AD,2_AD,2022-04-28,OK,CR,2022,11.0,6.010195419,28.12,10.01761713,13.2,6.207303138,15.6,6.439672954,30.0,9.741558355,32.6,9.858177999,2022-04-28_OK_CR_AD_2,4/28/2022,OK,CR,AD,2,2022,1127.6,974.5685199,2022-04-28_OK_CR_AD_2,-97.22217445,33.93785447,2_AD_2022,0.608290174,10.98110002,0.292552606,0.26973978,0.359382618,0.403724413,38.3230778,0.348679395,0.554561259,0.56251751,-0.000244189,0.078110503,0.416053087,0.387406443,0.164255719,-0.185923644,139.2067059,161.3199545,101.9367664,187.367361,99.62449721,92.02468794,436.1803741,780.7952781,775.1213725,3190.359331,2733.731552,1504.637545,1009.6713186234662,1908.5500824326784,1777.2378918047914,1696.720488514031,1813.8188673326015,1740.1163767563046,1702.6112896246595,1713.924020880791,1627.93523692979,kfold9
36,2,AD,2_AD,2022-09-13,OK,CR,2022,25.52,17.53358682,81.64,14.611297,26.6,17.18284028,28.0,16.32993162,82.6,14.1509717,83.2,13.45362405,2022-09-13_OK_CR_AD_2,9/13/2022,OK,CR,AD,2,2022,1425.933333,655.0606649,2022-09-13_OK_CR_AD_2,-97.22217445,33.93785447,2_AD_2022,0.676304816,9.618402692,0.332605236,0.288941906,0.405705257,0.410692467,39.44268454,0.342615117,0.588977497,0.628217245,-0.024932954,0.085748104,0.425665603,0.32933845,0.158570919,-0.160674667,145.0403801,170.2983145,104.6380347,196.7580249,101.6930485,93.06226362,350.8845698,620.2213642,547.5925317,2848.18294,2397.745334,1203.313731,1485.7420476943043,1980.5105988063917,2178.686392828211,2191.1428703601423,2054.9904909373477,2085.351978987662,2035.126033820736,2022.1300000331119,1910.786226414624,kfold9
38,2,AD,2_AD,2022-08-18,OK,CR,2022,17.34482759,15.55468662,69.96551724,26.2453843,19.31034483,15.39504431,21.03448276,15.88908601,70.68965517,25.76418257,71.37931034,25.17426945,2022-08-18_OK_CR_AD_2,8/18/2022,OK,CR,AD,2,2022,1907.466667,1542.051759,2022-08-18_OK_CR_AD_2,-97.22217445,33.93785447,2_AD_2022,0.542003005,13.89833547,0.304298905,0.289880667,0.269487082,0.341658542,32.662526,0.264149331,0.618115956,0.56755947,0.041858118,-0.038760919,0.331715492,0.37921053,0.132056698,-0.219197544,143.2344493,155.4582323,109.9626648,169.7332085,107.6067301,100.346034,399.9854992,718.0417368,847.0186413,2821.113978,3044.533067,1620.580726,1538.9501578452403,1990.6480059119676,2471.522297208731,2451.178318695523,2416.567631204768,2430.4455465374517,2200.4996104843763,2582.9494742961797,2533.408487280972,kfold9
39,2,AD,2_AD,2022-07-18,OK,CR,2022,37.69230769,10.45282443,77.26923077,17.21292001,39.61538462,10.66987131,41.53846154,10.46606237,77.88461538,16.32011501,79.23076923,14.67598771,2022-07-18_OK_CR_AD_2,7/18/2022,OK,CR,AD,2,2022,3345.666667,1527.28778,2022-07-18_OK_CR_AD_2,-97.22217445,33.93785447,2_AD_2022,0.637303026,11.50431034,0.349859868,0.284053321,0.435905046,0.427082697,40.49964294,0.36448238,0.588605689,0.574610159,0.011895628,0.102527831,0.422766283,0.381909175,0.182636556,-0.173369751,136.1438693,155.3337141,96.69000496,179.8747098,94.4197743,87.51230625,330.2011074,700.8252076,740.6512937,3314.92386,2710.130635,1308.511383,1213.4306425197262,3182.3203422960833,3286.1385770412007,3335.84094051812,3373.478685600389,3458.91643618744,3281.2907465889343,3110.539621070196,3143.498570277336,kfold9
40,2,AD,2_AD,2022-06-01,OK,CR,2022,31.53846154,12.33606345,59.38461538,14.38075637,32.88461538,12.66278618,34.61538462,13.33589719,61.73076923,13.99587851,63.84615385,12.98519867,2022-06-01_OK_CR_AD_2,6/1/2022,OK,CR,AD,2,2022,2960.066667,704.4608227,2022-06-01_OK_CR_AD_2,-97.22217445,33.93785447,2_AD_2022,0.762485437,7.23711411,0.366843075,0.288428466,0.561315969,0.525588622,49.72049316,0.496635725,0.531751669,0.63619831,-0.050819809,0.244623929,0.55972285,0.373604079,0.232888627,-0.128677471,132.5838717,169.197342,87.32626702,211.6745879,85.00361176,77.73459366,306.5223797,695.5759524,505.45275,3748.345148,2274.644763,1052.808159,658.1380747083274,2704.5695770462044,2605.864730025557,2703.031577755437,2778.864069262128,2755.15773836313,2806.593413919272,2859.550541343337,3011.343365863785,kfold9
42,2,AD,2_AD,2022-06-22,OK,CR,2022,39.88888889,14.09946353,78.0,16.68486186,41.66666667,14.47810017,43.33333333,14.67598771,78.7037037,16.55948442,79.25925926,15.91465844,2022-06-22_OK_CR_AD_2,6/22/2022,OK,CR,AD,2,2022,3152.466667,993.033894,2022-06-22_OK_CR_AD_2,-97.22217445,33.93785447,2_AD_2022,0.774162189,7.063120698,0.383828377,0.296411033,0.580004608,0.538226274,50.88450438,0.511579773,0.542474497,0.648593699,-0.050023492,0.252213656,0.574930663,0.376243154,0.241613799,-0.127096029,132.8382773,169.5473392,85.75274352,211.6610668,83.3778481,76.3147206,295.5982625,679.3096556,487.839242,3833.050271,2288.744049,1018.426685,625.5995507600837,2993.1968231105875,2859.213090884035,3026.992638617701,3092.290552166371,3176.0998221259683,3047.0284253658897,2748.492399529371,2784.3568499629923,kfold9
44,2,PR,2_PR,2022-07-18,OK,CR,2022,32.96428571,11.97368146,66.64285714,19.23772198,35.17857143,12.8727492,36.78571429,12.48808956,68.21428571,18.96460083,70.35714286,18.15206199,2022-07-18_OK_CR_PR_2,7/18/2022,OK,CR,PR,2,2022,2980.56,529.8901471,2022-07-18_OK_CR_PR_2,-97.21943565,33.93806999,2_PR_2022,0.592273165,12.65223708,0.327367445,0.273877936,0.383415672,0.394693676,37.45605431,0.322783077,0.599148829,0.551171521,0.03682988,0.065628662,0.385242454,0.387366595,0.166498405,-0.187827022,139.289153,152.5201687,100.2588861,169.0736747,97.8543724,91.28592885,362.7639337,707.8628744,826.8945173,3197.394611,2824.430613,1434.958704,1381.2332514262655,3071.363741299825,2861.186378847011,2872.983935391753,2884.0940376753483,2768.2250444439287,2722.1895861774656,2590.9316342241136,2548.5908467956906,kfold8
45,2,PR,2_PR,2022-06-20,OK,CR,2022,38.23076923,10.10864063,73.30769231,15.93930797,39.61538462,10.48075159,41.53846154,10.46606237,75.0,15.49193338,76.92307692,14.90482627,2022-06-20_OK_CR_PR_2,6/20/2022,OK,CR,PR,2,2022,4523.36,586.7570264,2022-06-20_OK_CR_PR_2,-97.21943565,33.93806999,2_PR_2022,0.732899434,8.136108282,0.359149836,0.282981254,0.526684501,0.492323987,46.68647512,0.449845114,0.54676353,0.620776736,-0.038443338,0.207633309,0.518757615,0.36422864,0.212468657,-0.136491161,135.9697112,167.8275464,91.3929854,204.6251862,88.89385492,81.40088614,324.5668376,678.5342304,542.3602206,3518.76278,2313.485441,1091.569758,848.5777788755714,2541.6768704442807,2504.604369207129,2595.3087149624344,2609.606932492332,2615.0569216146423,2636.017668128332,2977.861040622241,2827.922192218359,kfold8
47,2,PR,2_PR,2022-09-13,OK,CR,2022,33.48148148,13.86298439,83.55555556,10.14257339,35.37037037,14.53946393,38.14814815,14.42141491,85.0,9.405399431,85.55555556,8.473185457,2022-09-13_OK_CR_PR_2,9/13/2022,OK,CR,PR,2,2022,2796.56,1057.5563,2022-09-13_OK_CR_PR_2,-97.21943565,33.93806999,2_PR_2022,0.624240252,10.66366595,0.300680528,0.288148327,0.31559257,0.369605467,35.64725013,0.29364478,0.612462742,0.614831856,-0.000606718,0.017994865,0.373994561,0.330461184,0.136935778,-0.18382359,148.2095892,167.3828394,110.7002247,187.5634339,107.742404,99.2350595,359.8822167,614.670462,611.6628275,2647.60442,2560.141911,1380.144798,1709.635976268783,1759.657731793914,1780.3891404895369,1728.674686787139,1784.1723426384383,1812.408710525038,1755.290021665237,1738.948066544603,1665.9943754887663,kfold8
51,2,PR,2_PR,2022-04-28,OK,CR,2022,8.916666667,3.972422667,24.89583333,10.83186706,10.72916667,4.494628394,12.29166667,5.152806851,26.77083333,10.84168391,29.375,10.7991824,2022-04-28_OK_CR_PR_2,4/28/2022,OK,CR,PR,2,2022,1135.48,622.5098746,2022-04-28_OK_CR_PR_2,-97.21943565,33.93806999,2_PR_2022,0.557586024,12.3594499,0.27871257,0.257556929,0.31132078,0.366200409,34.81423393,0.30195433,0.559116167,0.536748374,0.02527233,0.039464224,0.368749496,0.392422834,0.145808098,-0.199580032,139.9511212,156.7780983,105.8515299,177.0170431,103.7108418,96.52604354,454.3902339,800.7273129,874.511374,3051.349174,2851.455138,1618.757123,1169.0071759638904,1896.3309034772103,1718.74416888319,1567.725816300339,1535.1065243324224,1534.2910603177706,1551.2825127047206,1685.0313041104982,1768.6017189108109,kfold8
52,2,PR,2_PR,2022-08-17,OK,CR,2022,32.11111111,11.57029796,51.62962963,18.68802197,33.14814815,11.69715187,34.07407407,11.85140669,52.03703704,18.46302226,52.59259259,18.31195335,2022-08-17_OK_CR_PR_2,8/17/2022,OK,CR,PR,2,2022,3311.28,741.51814,2022-08-17_OK_CR_PR_2,-97.21943565,33.93806999,2_PR_2022,0.564350936,12.94691126,0.305147609,0.291997416,0.283110096,0.354829615,33.91997685,0.276754043,0.628836972,0.580715478,0.039595442,-0.020694072,0.34449059,0.368365509,0.13815043,-0.211983804,144.355624,156.6903848,109.3319177,171.2522329,106.8535552,99.69287559,364.6348401,669.1372769,780.3585811,2822.751402,2937.531266,1570.284343,1592.8863351010996,2028.945942659292,2319.72484617548,2250.478965322925,2345.8719792109187,2328.612288560645,2174.5066453243085,2303.466890033693,2075.8681919947944,kfold8
53,2,PR,2_PR,2022-10-10,OK,CR,2022,20.62962963,9.068746619,79.92592593,13.87284543,22.03703704,9.014865849,23.7037037,8.8353086,80.92592593,13.23144834,82.22222222,12.50640861,2022-10-10_OK_CR_PR_2,10/10/2022,OK,CR,PR,2,2022,2304.4,755.6797205,2022-10-10_OK_CR_PR_2,-97.21943565,33.93806999,2_PR_2022,0.567631261,11.99196735,0.277204176,0.265721891,0.269511048,0.331890515,32.08405396,0.246682261,0.619895235,0.573831997,0.037267797,-0.007687213,0.328153051,0.327751319,0.120994671,-0.187270852,152.7521415,162.7986641,114.6885305,173.180194,111.4260022,103.6765648,377.5751107,598.6903901,692.1443101,2506.457312,2552.756187,1444.46564,2348.4637060758537,2127.700237490073,2036.396741324632,1843.001701231227,1925.8440003519663,1978.3079950020265,1853.6190196478688,1597.2669504025007,1854.2090272656178,kfold8
54,2,PR,2_PR,2022-06-03,OK,CR,2022,29.88888889,7.276586971,68.48148148,18.03281276,31.48148148,6.908024155,33.7037037,7.415238026,70.0,17.59589113,72.59259259,17.6706172,2022-06-03_OK_CR_PR_2,6/3/2022,OK,CR,PR,2,2022,3367.12,1087.065275,2022-06-03_OK_CR_PR_2,-97.21943565,33.93806999,2_PR_2022,0.737691523,7.909977608,0.35487629,0.281392608,0.52834673,0.495417952,46.98156951,0.456682837,0.533625394,0.62242971,-0.046243393,0.214214453,0.523046264,0.3641749,0.213191833,-0.134436996,134.2016122,168.4118097,91.1849092,208.4063496,88.8335595,81.17831245,322.7290117,696.6949471,533.5440436,3528.205825,2288.07058,1090.159616,798.2116338840731,2303.911600409447,2489.5800403666703,2434.9813464235563,2412.698663255455,2472.013503378548,2564.0218881174897,2889.7934400910653,2804.7061132726717,kfold8
58,3,AD,3_AD,2022-06-20,OK,CR,2022,38.86666667,18.58945443,66.13333333,16.54822281,40.33333333,18.28572711,41.66666667,18.58500199,67.66666667,15.95971941,70.0,14.62166555,2022-06-20_OK_CR_AD_3,6/20/2022,OK,CR,AD,3,2022,3433.266667,1248.833553,2022-06-20_OK_CR_AD_3,-97.21241377,33.92354231,3_AD_2022,0.732495076,8.384696934,0.372420958,0.291365333,0.543013599,0.510133392,48.22320681,0.479642162,0.541623823,0.614872895,-0.03833718,0.213502067,0.537545361,0.386087263,0.227757858,-0.140101608,132.4948368,165.2193385,87.87642267,205.4976777,85.58996242,78.47610082,329.4175758,723.3925852,579.8864022,3755.269716,2434.374373,1111.844706,679.8686177854092,2883.482134947481,2915.1761279192497,2857.481523557357,3108.995259793096,3502.063886903953,3327.0628002845306,2878.864821402806,3105.6037676130877,
62,3,AD,3_AD,2022-09-13,OK,CR,2022,31.03448276,18.88779417,77.55172414,17.39783691,32.5862069,18.5943871,35.17241379,18.82640426,78.44827586,16.85566078,79.31034483,16.67569542,2022-09-13_OK_CR_AD_3,9/13/2022,OK,CR,AD,3,2022,3005.533333,1519.130244,2022-09-13_OK_CR_AD_3,-97.21241377,33.92354231,3_AD_2022,0.611455341,11.67427834,0.319423922,0.300506598,0.319832533,0.372174237,35.73600375,0.299414689,0.616154821,0.611822615,0.004371409,0.001160602,0.377706488,0.347645952,0.140756875,-0.194295004,146.9837729,165.4900815,109.155282,185.4296703,106.2511231,98.03184826,385.1381923,651.3807208,661.1653812,2751.034104,2741.4795,1415.097924,1592.3940197843028,1873.60491141704,2242.4059284943755,2146.6934999535947,2095.270344469245,2198.7312027053254,2114.055762048544,2069.8848006079365,2181.8054413742834,
